TS[3]_CHOQUET[A;-0.75;AO2;0.0]_N_scm,GV[2]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_N_pie,GV[3]_GOWAWA[0.1;0;W-OWA;0.1;0.6;2;W-OWA;0.1;0.2]_U_pie,ES_SD_H_z2,AC[4]_AM_T_hwhh,GV[2]_GOWAWA[0.9;1;S-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_U_pah,GV[4]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_eps,TS[4]_GOWAWA[0.5;1;AO2-OWA;1.0;0.0;1;ES2-OWA;0.9;0.0]_F_cch,TS[3]_HM_U_khh,TS[2]_CHOQUET[A;-0.25;AO2;1.0]_T_khh,Class
0.33313548613023736,-0.27279621460119424,3.1624586529639744,-2.9074501789615472,-0.2192081652388511,0.35540425598240244,0.963392604831412,-0.31014452843043055,1.2825665421298322,0.6151418047337835,nonAPP
2.8501946318487654,-0.27279621460119424,-0.20534185201792143,-1.967517271110332,0.37259930007033026,-1.2446394208181861,-5.120486332432362,-0.8579272708950246,1.6011523137921895,1.0482302170207036,nonAPP
0.5804683067228631,-0.22098384950637948,0.8750560902856191,0.9259541001912658,0.029510039583287805,0.13068896259449422,0.13884307863512632,-0.24037340234187626,0.01582121546643158,0.6619408457798438,nonAPP
0.3443310103470512,2.0943013584974564,1.6400310127840376,-0.5754811437203181,-0.39347012045033264,0.9737417482941321,0.19070689469148183,-0.054241102706370545,0.9136577365297777,0.2928340232350095,nonAPP
-0.08254127737723287,0.22634043884080232,-0.6296350435460624,0.6519835827656427,0.2901049261181413,0.13599360042854727,0.8217439716995318,-0.434022646730472,0.1535203201815646,0.01086953137549359,nonAPP
-0.3494077555584455,-0.27279621460119424,-0.6296350435460624,0.7250543701979628,-0.8725021204502851,1.8823239244199037,0.14830704957556842,-0.3825056494837808,1.5266735719148066,0.5649987923229397,nonAPP
0.17109221843561392,-0.27279621460119424,-0.6296350435460624,1.0857102406478645,-1.2955063979190853,-1.2446394208181861,0.18332127335330606,-0.6557934175870563,-0.08835659351019258,0.573113620295326,nonAPP
0.03879086442395409,-0.27279621460119424,-0.6296350435460624,0.21430443481703138,1.0098811485363859,1.0402697894778494,0.8135839518001541,0.5619437896200009,0.5729692027443767,0.36537432450991136,nonAPP
-0.7644673546988036,-0.27279621460119424,-0.6296350435460624,-0.06891269859349788,-0.5782287116827166,0.12103068943640406,0.36109323521728737,-0.8579272708950246,1.2508035466292828,-0.34991489710465556,nonAPP
-0.7644673546988036,-0.27279621460119424,-0.6296350435460624,-0.1114296713534098,-0.5032629389018618,-1.2446394208181861,0.17721110972883217,-0.8579272708950246,0.3243828795353906,0.2046957447262587,nonAPP
-0.005223284630120692,-0.27279621460119424,-0.6296350435460624,-0.5012556446333633,-1.1337032509658893,1.4955249923366152,-0.008817924014064166,-0.4997646387210385,-0.2534574448232984,-0.23244727387565559,nonAPP
0.6610408960631776,2.7306028292843796,-0.6296350435460624,-0.7908295159285433,-0.598719729410302,0.527947956096926,0.7699667741009806,0.04577391937499903,0.4107465069867459,0.7368648537315913,nonAPP
1.197777723783471,-0.27279621460119424,-0.6296350435460624,-1.1172130987472075,-1.4495784475537181,0.06416642225839192,0.014173643606589216,-0.8579272708950246,0.4765805606014437,0.5333631462610406,nonAPP
0.33313548613023736,-0.27279621460119424,-0.6296350435460624,-0.17472523329406991,0.43024288435369207,-1.2446394208181861,0.2306222823873016,-0.6557934175870563,0.4765805606014437,-0.5377216320717325,nonAPP
