TS[4]_V_U_z3,GV[2]_CHOQUET[A;-0.75;AO1;0.3]_H_eps,AC[4]_AM_T_hwhh,TS[2]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_U_isa,GV[4]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_eps,AC[2]_SIC_T_scv,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_N_hwhh,AC[3]_HM_T_pie,ES_Q2_A_khh,TS[3]_Q1_T_eps,Class
2.3776225426081985,0.3117536397626106,0.020845339087860067,1.1112386486295156,-0.000211277802970238,-0.11240556707217578,-0.3892138874453753,-0.3304916866023107,-0.47436132551173177,0.4929090894877054,APP
1.809645530478323,0.3120945722416451,0.03544838043964505,-0.7198399196820724,-0.04581737713746201,-0.061787078728986485,-0.3892138874453753,-0.27257532155425734,-0.8288343885131592,0.523626054200567,APP
2.520955287454199,0.3117536397626106,0.03493599302379297,1.1112386486295156,-0.12447153079306884,-0.3300044658131232,-0.3892138874453753,-0.30805284515651454,-0.4813657504974363,0.4007581953491209,APP
2.6120705776015116,0.3117536397626106,0.05927439527676794,1.1112386486295156,0.010554878850899462,-0.11240556707217578,-0.3892138874453753,-0.33545917701811956,-0.6073042519082044,0.4007581953491209,APP
2.5835366564200073,0.2691021632556187,-0.02142662271993853,1.1112386486295156,0.008090125086225834,-0.2793859774699339,-0.3892138874453753,-0.34677001186293366,-0.607105888730005,0.4007581953491209,APP
2.603544505535325,0.2691021632556187,-0.023988559799199057,1.1112386486295156,0.037259679139940646,-0.11240556707217578,-0.3892138874453753,-0.33537514251114114,-0.6077459218757033,0.3590459534947218,APP
2.640490817822133,0.2691021632556187,0.027250181786011386,1.1112386486295156,0.03845329281336474,-0.1958957722710553,-0.3892138874453753,-0.3352992356211168,-0.6078872350311699,0.4007581953491209,APP
2.5835366564200073,0.3117536397626106,0.017002433468969277,1.1112386486295156,0.005990139693561216,-0.46411315935519104,-0.3892138874453753,-0.336527206108615,-0.6076807308256075,0.4007581953491209,APP
-0.624679724864274,-2.578943261306862,0.16764433372948828,-0.7198399196820724,-5.1297456627048215,1.0617009579507486,-1.35633889895496,1.2783669677388703,1.3686236128177023,-2.074051802539396,APP
-0.6187004015970783,0.38797940626815575,-0.37210922819653597,-0.7198399196820724,0.048359670273669185,-1.3737585480439525,-1.35633889895496,1.4185755914085432,1.618377071921116,0.8831541639079235,APP
-0.624679724864274,0.42218007353192505,-0.4472205652930379,-0.7198399196820724,0.2176065794037767,-2.566311373111329,-1.35633889895496,1.1174298002215917,0.708701752700806,0.8377768296730158,APP
-0.6075595154507004,0.28620936808339464,0.0036091957379462748,-0.7198399196820724,-0.07667004932069242,-1.2408023532566863,-1.35633889895496,1.013227082982687,2.1567664381739187,0.8831541639079235,APP
-0.614935642502918,0.4155740039246185,0.3790041427684816,-0.7198399196820724,-0.34604905795103064,-0.6902246189644017,-1.35633889895496,1.9858234583276397,-0.3491478068062892,0.9285314981428312,APP
-0.624679724864274,0.4202415053497528,0.2396988140836906,-0.7198399196820724,0.09738187960103882,-1.2070733145428472,-1.35633889895496,1.657785777375964,-0.4498713432531849,0.8831541639079235,APP
-0.4145272735614668,0.4202415053497528,0.5311191568495751,-0.7198399196820724,-0.14681632295739236,-0.6887858386768362,-1.35633889895496,1.1595836010104494,-0.4444415581641799,-0.3015433160403983,APP
-0.6181836699567034,-2.578943261306862,-1.081299992410018,-0.7198399196820724,-0.5819379309528888,1.0617009579507486,-1.35633889895496,1.351751272616769,-0.6532254408724899,2.375719403819247,APP
-0.624679724864274,0.1105511144671441,1.3788000879499018,-0.7198399196820724,-0.0009426945745972618,0.11020854547419219,-1.35633889895496,2.2414356054638036,-0.5088189140984277,0.9285314981428312,APP
-0.6082684861491212,0.47986395325972725,3.126681660275395,-0.2520634130961991,0.28794303116710906,-4.030858179495653,0.36841911941754063,1.4403706114572667,-0.660474678992586,0.2972629676518075,APP
