TS[4]_V_U_z3,GV[2]_CHOQUET[A;-0.75;AO1;0.3]_H_eps,AC[4]_AM_T_hwhh,TS[2]_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_U_isa,GV[4]_GOWAWA[0.2;2;ES2-OWA;0.9;0.0;2;W-OWA;0.4;0.6]_T_eps,AC[2]_SIC_T_scv,MIC_GOWAWA[0.0;1;NONE;0.0;0.0;0;S-OWA;0.0;1.0]_N_hwhh,AC[3]_HM_T_pie,ES_Q2_A_khh,TS[3]_Q1_T_eps,Class
0.21477244113806915,0.4220890673535631,-0.30728867582597313,2.8729204997615283,0.4395365831936923,0.30675142315927034,0.049655943597098656,-0.0050183096597189066,-0.720188995656858,-1.0897127060590548,APP
1.6781277562997547,0.13722686284340604,1.2084312721790766,-0.7198399196820724,-0.9531866288158951,-0.04838202535104274,-1.35633889895496,0.9872236393851761,-0.21369395151701148,1.682667887485305,APP
2.8211526008565806,0.13722686284340604,-1.3374937003360703,-0.7198399196820724,-1.0056468571743788,1.0617009579507486,-1.35633889895496,1.0347975940639338,-0.21369395151701148,1.6713235539265798,APP
-0.624679724864274,-2.578943261306862,1.9449881824664776,-0.7198399196820724,-0.7981171218766846,-3.3786309666478496,-1.35633889895496,6.9188443474318655,-0.5009400332175854,3.109959577381797,APP
-0.4629861513556438,-2.578943261306862,-0.0437154753095051,2.8336035883219055,-0.6595897750382463,1.0617009579507486,-1.35633889895496,0.14602657849484263,-0.39106973799628214,1.1086446094137048,APP
-0.5409379344970895,0.19384206554271385,0.09398864270074811,0.2242396525970622,0.37465389552832906,0.4641503888069034,0.9066427022233771,-0.9896117935171947,1.8828096123319416,-1.1120523167593173,APP
0.2027282019567556,-2.578943261306862,-1.0401260038191835,1.6117002984603763,-0.3406698852150404,-0.9765496056909507,-1.35633889895496,1.2272332886913517,1.729564799875715,1.973082826588726,APP
-0.5210785799189143,0.3348525339822158,0.13660548094944,-0.7198399196820724,-0.16914538195316287,0.0694385036502835,0.03178968840924967,0.03274813666892864,1.574039397162211,0.5840128143747161,APP
-0.5682349130373994,0.3348525339822158,-0.24168334046686532,-0.7198399196820724,-0.18964482486829892,0.21080883101080183,0.1473735397162611,0.011689695250080826,1.605411148940189,0.36061670737208257,APP
-0.5393581036876507,0.36779165417276616,-0.06704740200684878,-0.7198399196820724,0.006524161045878688,-0.1159091958869689,-0.018879705948027004,0.044776475475741505,1.8218663718398893,0.2489186538707698,APP
-0.4975219039333197,0.3264024156743303,1.0716421314226376,-0.2478001335425051,-0.38909664445637,-1.0379343731161965,-1.35633889895496,2.3334888164693006,-0.8723879778710628,0.8831541639079235,APP
1.208254176075437,0.1898983722245171,-0.16227954009571424,-0.7198399196820724,-0.197614579918185,0.00842037516326748,0.1473735397162611,-0.3752920904619937,-0.7380722660449138,0.22657904317050725,APP
0.606459819147526,0.13142390547357247,-0.17181232927253137,1.1396605123208092,-0.4075243567823061,0.2612677925110635,-1.35633889895496,0.5825396849630158,1.8710999804442419,1.7488140785431143,APP
-0.624679724864274,0.07188185535801986,-0.18025507634909732,-0.7198399196820724,-0.12131447329304958,-2.3805029521954872,-1.35633889895496,1.377464007101229,1.8240423559454306,0.8831541639079235,APP
-0.4738304161322352,0.47222422161861216,-0.16352370961162227,-0.2478001335425051,0.37267517553488805,-0.1577496200282117,-0.06557058029683216,0.28085852105271275,1.3276777291610582,0.12256023084740689,APP
